system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3455+898,1,565.0833333333334,3455500898,+3455+898,0.49795400765207076,,19.064037322998047,375.7910659313202,154.22561931610107,13.880074007643593,0.3049633618359152,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.20061375417991],[93.13732865751199,24.20061375417991],[93.13732865751199,24.227563212703497],[93.11037919898841,24.227563212703497],[93.11037919898841,24.20061375417991]]]}"
+3455+899,1,806.6111111111111,3455500899,+3455+899,0.4860443183117443,,19.176942507425945,382.1331412792206,153.08514261245728,13.928777462906307,0.30642746761327827,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.227563212703497],[93.13732865751199,24.227563212703497],[93.13732865751199,24.254512671227083],[93.11037919898841,24.254512671227083],[93.11037919898841,24.227563212703497]]]}"
+3455+900,1,927.5555555555555,3455500900,+3455+900,0.4837484177615907,,19.74146842956543,413.84351801872253,147.38275909423828,12.081398798359764,0.31374799650009366,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.254512671227083],[93.13732865751199,24.254512671227083],[93.13732865751199,24.28146212975067],[93.11037919898841,24.28146212975067],[93.11037919898841,24.254512671227083]]]}"
+3455+901,1,696.7222222222222,3455500901,+3455+901,0.4865896138879988,,20.893938700358074,415.8894404570262,148.9265276590983,11.983114712768131,0.31374799650009366,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.28146212975067],[93.13732865751199,24.28146212975067],[93.13732865751199,24.308411588274254],[93.11037919898841,24.308411588274254],[93.11037919898841,24.28146212975067]]]}"
+3455+902,1,526.3055555555555,3455500902,+3455+902,0.5130951777100563,,23.19887924194336,419.9812853336334,152.01406478881836,10.33089364402824,0.31374799650009366,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.308411588274254],[93.13732865751199,24.308411588274254],[93.13732865751199,24.33536104679784],[93.11037919898841,24.33536104679784],[93.11037919898841,24.308411588274254]]]}"
+3455+903,1,395.72222222222223,3455500903,+3455+903,0.5114101626806788,,25.060738563537598,433.31472158432007,158.47924995422363,8.892087951302528,0.3160305319311411,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.33536104679784],[93.13732865751199,24.33536104679784],[93.13732865751199,24.362310505321425],[93.11037919898841,24.362310505321425],[93.11037919898841,24.33536104679784]]]}"
+3455+904,1,269.5,3455500904,+3455+904,0.5034882980916235,,26.922597885131836,446.6481578350067,164.9444351196289,12.172848279691404,0.31831306736218873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.362310505321425],[93.13732865751199,24.362310505321425],[93.13732865751199,24.38925996384501],[93.11037919898841,24.38925996384501],[93.11037919898841,24.362310505321425]]]}"
+3455+905,1,343.72222222222223,3455500905,+3455+905,0.48824251774284577,,24.844881057739258,450.780398607254,143.55986086527506,11.738791414433056,0.31831306736218873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.38925996384501],[93.13732865751199,24.38925996384501],[93.13732865751199,24.416209422368595],[93.11037919898841,24.416209422368595],[93.11037919898841,24.38925996384501]]]}"
+3455+906,1,558.0833333333334,3455500906,+3455+906,0.5265630392564667,,23.80602264404297,452.8465189933777,132.86757373809814,10.001308954424328,0.31831306736218873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.416209422368595],[93.13732865751199,24.416209422368595],[93.13732865751199,24.44315888089218],[93.11037919898841,24.44315888089218],[93.11037919898841,24.416209422368595]]]}"
+3455+907,1,451.27777777777777,3455500907,+3455+907,0.5130997316704856,,21.905601501464844,484.8514296213786,149.2953151067098,8.83765848312113,0.32030985525935374,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.44315888089218],[93.13732865751199,24.44315888089218],[93.13732865751199,24.470108339415766],[93.11037919898841,24.470108339415766],[93.11037919898841,24.44315888089218]]]}"
+3455+908,1,456.6388888888889,3455500908,+3455+908,0.5144533978568183,,20.95539093017578,500.853884935379,157.50918579101562,10.660206662284004,0.3213082492079365,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.470108339415766],[93.13732865751199,24.470108339415766],[93.13732865751199,24.497057797939352],[93.11037919898841,24.497057797939352],[93.11037919898841,24.470108339415766]]]}"
+3455+909,1,455.8888888888889,3455500909,+3455+909,0.4975794711046749,,29.9508794148763,488.39136880636215,158.9963010152181,12.074094216028849,0.3213082492079365,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.497057797939352],[93.13732865751199,24.497057797939352],[93.13732865751199,24.524007256462937],[93.11037919898841,24.524007256462937],[93.11037919898841,24.497057797939352]]]}"
+3455+910,1,357.3333333333333,3455500910,+3455+910,0.49908116542630726,,31.749977111816406,485.8988655805588,159.2937240600586,8.32919566333294,0.3213082492079365,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.524007256462937],[93.13732865751199,24.524007256462937],[93.13732865751199,24.550956714986523],[93.11037919898841,24.550956714986523],[93.11037919898841,24.524007256462937]]]}"
+3455+911,1,280.6111111111111,3455500911,+3455+911,0.5087059835592905,,23.112125396728516,535.3906118869781,163.31741523742676,8.802676015430027,0.3201946990130699,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.550956714986523],[93.13732865751199,24.550956714986523],[93.13732865751199,24.577906173510108],[93.11037919898841,24.577906173510108],[93.11037919898841,24.550956714986523]]]}"
+3455+912,1,161.0,3455500912,+3455+912,0.48939446691009736,,22.520891825358074,544.7709993918737,168.14928595225015,5.859841191106373,0.3201946990130699,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.577906173510108],[93.13732865751199,24.577906173510108],[93.13732865751199,24.604855632033694],[93.11037919898841,24.604855632033694],[93.11037919898841,24.577906173510108]]]}"
+3455+913,1,74.75,3455500913,+3455+913,0.4363119171725379,,19.56472396850586,591.6729369163513,192.3086395263672,2.3219347645839057,0.3201946990130699,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.604855632033694],[93.13732865751199,24.604855632033694],[93.13732865751199,24.63180509055728],[93.11037919898841,24.63180509055728],[93.11037919898841,24.604855632033694]]]}"
+3455+914,1,57.888888888888886,3455500914,+3455+914,0.4200439229607582,,20.006132125854492,603.7287040551504,196.16921361287436,1.6175858403245609,0.31846385125518745,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.63180509055728],[93.13732865751199,24.63180509055728],[93.13732865751199,24.658754549080868],[93.11037919898841,24.658754549080868],[93.11037919898841,24.63180509055728]]]}"
+3455+915,1,60.19444444444444,3455500915,+3455+915,0.4205376303030385,,20.888948440551758,627.8402383327484,203.89036178588867,2.790577129357391,0.3150021557394228,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.658754549080868],[93.13732865751199,24.658754549080868],[93.13732865751199,24.685704007604453],[93.11037919898841,24.685704007604453],[93.11037919898841,24.658754549080868]]]}"
+3455+916,1,134.66666666666666,3455500916,+3455+916,0.47079990059137344,,35.83972454071045,657.0470070838928,213.05332374572754,5.415940478444099,0.3150021557394228,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.685704007604453],[93.13732865751199,24.685704007604453],[93.13732865751199,24.71265346612804],[93.11037919898841,24.71265346612804],[93.11037919898841,24.685704007604453]]]}"
+3455+917,1,60.97222222222222,3455500917,+3455+917,0.3888128300507863,,50.79050064086914,686.2537758350372,222.2162857055664,3.0416490375581713,0.3150021557394228,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.71265346612804],[93.13732865751199,24.71265346612804],[93.13732865751199,24.739602924651624],[93.11037919898841,24.739602924651624],[93.11037919898841,24.71265346612804]]]}"
+3455+918,1,54.361111111111114,3455500918,+3455+918,0.40984733030200005,,42.914040883382164,704.0471131801605,220.01597213745117,1.4027591931323211,0.30548239697785873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.739602924651624],[93.13732865751199,24.739602924651624],[93.13732865751199,24.76655238317521],[93.11037919898841,24.76655238317521],[93.11037919898841,24.739602924651624]]]}"
+3455+919,1,38.666666666666664,3455500919,+3455+919,0.30438878511389095,,38.97581100463867,712.9437818527222,218.91581535339355,0.45442797284987235,0.3007225175970766,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.76655238317521],[93.13732865751199,24.76655238317521],[93.13732865751199,24.793501841698795],[93.11037919898841,24.793501841698795],[93.11037919898841,24.76655238317521]]]}"
+3455+920,1,35.93103448275862,3455500920,+3455+920,0.29866726075609523,,45.35945574442545,742.2814955711365,227.5481081008911,0.22534254475914198,0.3007225175970766,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.11037919898841,24.793501841698795],[93.13732865751199,24.793501841698795],[93.13732865751199,24.82045130022238],[93.11037919898841,24.82045130022238],[93.11037919898841,24.793501841698795]]]}"
+3456+894,1,799.0555555555555,3456500894,+3456+894,0.49712127281559837,,11.206259409586588,344.1949610511462,133.21807797749838,14.553138295809427,0.30347967626841643,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.092815920085567],[93.16427811603558,24.092815920085567],[93.16427811603558,24.119765378609152],[93.13732865751199,24.119765378609152],[93.13732865751199,24.092815920085567]]]}"
+3456+895,1,647.6666666666666,3456500895,+3456+895,0.49428899668984944,,16.809389114379883,351.9172061085701,136.74036693572998,10.660240948200226,0.30347967626841643,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.119765378609152],[93.16427811603558,24.119765378609152],[93.16427811603558,24.146714837132738],[93.13732865751199,24.146714837132738],[93.13732865751199,24.119765378609152]]]}"
+3456+896,1,700.4166666666666,3456500896,+3456+896,0.5082918438646529,,9.575186888376871,365.5966713627179,147.11662801106772,11.94611867931154,0.3024325425947818,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.146714837132738],[93.16427811603558,24.146714837132738],[93.16427811603558,24.173664295656323],[93.13732865751199,24.173664295656323],[93.13732865751199,24.146714837132738]]]}"
+3456+897,1,478.6666666666667,3456500897,+3456+897,0.49959446407026714,,8.12834644317627,368.3325644135475,149.19188022613525,8.170572221279144,0.3022231158600549,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.173664295656323],[93.16427811603558,24.173664295656323],[93.16427811603558,24.20061375417991],[93.13732865751199,24.20061375417991],[93.13732865751199,24.173664295656323]]]}"
+3456+898,1,529.1666666666666,3456500898,+3456+898,0.4944452792406082,,9.532018661499023,363.3679009079933,147.23512601852417,10.064828256766,0.3022231158600549,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.20061375417991],[93.16427811603558,24.20061375417991],[93.16427811603558,24.227563212703497],[93.13732865751199,24.227563212703497],[93.13732865751199,24.20061375417991]]]}"
+3456+899,1,504.75,3456500899,+3456+899,0.4867633473542001,,10.755494117736816,368.19978499412537,146.09711146354675,11.110447257757187,0.3033283693786808,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.227563212703497],[93.16427811603558,24.227563212703497],[93.16427811603558,24.254512671227083],[93.13732865751199,24.254512671227083],[93.13732865751199,24.227563212703497]]]}"
+3456+900,1,542.8333333333334,3456500900,+3456+900,0.5055067936579386,,16.87287139892578,392.3592054247856,140.40703868865967,10.886689901351929,0.30885463697180915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.254512671227083],[93.16427811603558,24.254512671227083],[93.16427811603558,24.28146212975067],[93.13732865751199,24.28146212975067],[93.13732865751199,24.254512671227083]]]}"
+3456+901,1,578.1944444444445,3456500901,+3456+901,0.5065642562177446,,19.043237050374348,398.7847939332326,146.12357107798258,9.435750053988563,0.30885463697180915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.28146212975067],[93.16427811603558,24.28146212975067],[93.16427811603558,24.308411588274254],[93.13732865751199,24.308411588274254],[93.13732865751199,24.28146212975067]]]}"
+3456+902,1,673.4722222222222,3456500902,+3456+902,0.5044174235728052,,23.383968353271484,411.63597095012665,157.55663585662842,10.56570134560267,0.30885463697180915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.308411588274254],[93.16427811603558,24.308411588274254],[93.16427811603558,24.33536104679784],[93.13732865751199,24.33536104679784],[93.13732865751199,24.308411588274254]]]}"
+3456+903,1,460.3888888888889,3456500903,+3456+903,0.5140003007319238,,23.43080186843872,421.0452742278576,154.74437808990479,10.514965729580986,0.31232623226566386,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.33536104679784],[93.16427811603558,24.33536104679784],[93.16427811603558,24.362310505321425],[93.13732865751199,24.362310505321425],[93.13732865751199,24.33536104679784]]]}"
+3456+904,1,505.5833333333333,3456500904,+3456+904,0.5051480084657669,,23.477635383605957,430.45457750558853,151.93212032318115,12.87678829828898,0.31579782755951885,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.362310505321425],[93.16427811603558,24.362310505321425],[93.16427811603558,24.38925996384501],[93.13732865751199,24.38925996384501],[93.13732865751199,24.362310505321425]]]}"
+3456+905,1,377.5833333333333,3456500905,+3456+905,0.5157973542809486,,21.56581910451253,442.42160155375797,141.98486518859863,12.245497445265451,0.31579782755951885,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.38925996384501],[93.16427811603558,24.38925996384501],[93.16427811603558,24.416209422368595],[93.13732865751199,24.416209422368595],[93.13732865751199,24.38925996384501]]]}"
+3456+906,1,202.27777777777777,3456500906,+3456+906,0.5139794655972056,,20.60991096496582,448.4051135778427,137.01123762130737,10.303852813111412,0.31579782755951885,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.416209422368595],[93.16427811603558,24.416209422368595],[93.16427811603558,24.44315888089218],[93.13732865751199,24.44315888089218],[93.13732865751199,24.416209422368595]]]}"
+3456+907,1,177.94444444444446,3456500907,+3456+907,0.5123115488224559,,19.511757532755535,461.825293302536,146.96811405817667,6.053355573780006,0.31787714181606797,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.44315888089218],[93.16427811603558,24.44315888089218],[93.16427811603558,24.470108339415766],[93.13732865751199,24.470108339415766],[93.13732865751199,24.44315888089218]]]}"
+3456+908,1,160.55555555555554,3456500908,+3456+908,0.5077900778916147,,18.96268081665039,468.53538316488266,151.94655227661133,5.108530534638299,0.31891679894434255,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.13732865751199,24.470108339415766],[93.16427811603558,24.470108339415766],[93.16427811603558,24.497057797939352],[93.13732865751199,24.497057797939352],[93.13732865751199,24.470108339415766]]]}"
